zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
3457,42.99587,-72.12253,Nelson,NH,New Hampshire,TRUE,,796,14.3,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3458,42.86906,-71.93782,Peterborough,NH,New Hampshire,TRUE,,6904,47.7,33011,Hillsborough,"{'33005':0.11,'33011':99.89}",Hillsborough|Cheshire,33011|33005,FALSE,FALSE,America/New_York
3461,42.75236,-72.01073,Rindge,NH,New Hampshire,TRUE,,6106,62.5,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3462,42.8955,-72.40479,Spofford,NH,New Hampshire,TRUE,,1345,30.9,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3464,43.07915,-72.11417,Stoddard,NH,New Hampshire,TRUE,,1054,8.6,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3465,42.82723,-72.19011,Troy,NH,New Hampshire,TRUE,,2015,47.1,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3466,42.89558,-72.50974,West Chesterfield,NH,New Hampshire,TRUE,,1698,33.6,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3467,42.96935,-72.43221,Westmoreland,NH,New Hampshire,TRUE,,1685,20.1,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3470,42.77883,-72.34417,Winchester,NH,New Hampshire,TRUE,,5126,22.2,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3561,44.33165,-71.81169,Littleton,NH,New Hampshire,TRUE,,5931,45.1,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3570,44.49905,-71.15716,Berlin,NH,New Hampshire,TRUE,,10382,36.8,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3574,44.25344,-71.59886,Bethlehem,NH,New Hampshire,TRUE,,2568,10.8,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3575,44.29608,-71.42373,Bretton Woods,NH,New Hampshire,TRUE,,80,1.7,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3576,44.91613,-71.38478,Colebrook,NH,New Hampshire,TRUE,,2807,8.8,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3579,44.96868,-71.03296,Errol,NH,New Hampshire,TRUE,,344,0.3,33007,Coos,"{'23017':22.34,'33007':77.66}",Coos|Oxford,33007|23017,FALSE,FALSE,America/New_York
3580,44.16777,-71.70148,Franconia,NH,New Hampshire,TRUE,,1306,5.6,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3581,44.33931,-71.13252,Gorham,NH,New Hampshire,TRUE,,3080,8.3,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3582,44.59552,-71.43867,Groveton,NH,New Hampshire,TRUE,,2459,11.7,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3583,44.39677,-71.46472,Jefferson,NH,New Hampshire,TRUE,,941,8.5,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3584,44.48489,-71.54566,Lancaster,NH,New Hampshire,TRUE,,3686,24.7,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3585,44.22063,-71.89463,Lisbon,NH,New Hampshire,TRUE,,2666,12,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3586,44.22036,-71.79641,Sugar Hill,NH,New Hampshire,TRUE,,629,12.7,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3588,44.61213,-71.20771,Milan,NH,New Hampshire,TRUE,,1580,4.4,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3590,44.74767,-71.51821,North Stratford,NH,New Hampshire,TRUE,,940,3.9,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3592,45.12296,-71.26299,Pittsburg,NH,New Hampshire,TRUE,,1060,1.3,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3593,44.31658,-71.30374,Randolph,NH,New Hampshire,TRUE,,422,1.3,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3595,44.30622,-71.5268,Twin Mountain,NH,New Hampshire,TRUE,,660,6.7,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3597,44.73595,-71.39278,West Stewartstown,NH,New Hampshire,TRUE,,435,3.8,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3598,44.37976,-71.63225,Whitefield,NH,New Hampshire,TRUE,,3231,20.5,33007,Coos,{'33007':100},Coos,33007,FALSE,FALSE,America/New_York
3601,43.2338,-72.29576,Acworth,NH,New Hampshire,TRUE,,390,9.6,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3602,43.13384,-72.33036,Alstead,NH,New Hampshire,TRUE,,2568,17.7,33005,Cheshire,"{'33005':72.98,'33019':27.02}",Cheshire|Sullivan,33005|33019,FALSE,FALSE,America/New_York
3603,43.25149,-72.38133,Charlestown,NH,New Hampshire,TRUE,,5290,49,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3604,43.128,-72.37984,Drewsville,NH,New Hampshire,TRUE,,269,54.3,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3605,43.22739,-72.1814,Lempster,NH,New Hampshire,TRUE,,911,13.8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3607,43.19552,-72.26883,South Acworth,NH,New Hampshire,TRUE,,440,8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3608,43.07068,-72.40643,Walpole,NH,New Hampshire,TRUE,,2926,32.1,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3609,43.14464,-72.44529,North Walpole,NH,New Hampshire,TRUE,,680,369.5,33005,Cheshire,{'33005':100},Cheshire,33005,FALSE,FALSE,America/New_York
3740,44.1807,-71.9828,Bath,NH,New Hampshire,TRUE,,656,10.3,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3741,43.67188,-72.01584,Canaan,NH,New Hampshire,TRUE,,4033,21.1,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3743,43.35826,-72.3253,Claremont,NH,New Hampshire,TRUE,,13676,89,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3745,43.47011,-72.33239,Cornish,NH,New Hampshire,TRUE,,1546,15.8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3746,43.49432,-72.2574,Cornish Flat,NH,New Hampshire,TRUE,,267,11.8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3748,43.59369,-72.1139,Enfield,NH,New Hampshire,TRUE,,4864,42.8,33009,Grafton,"{'33009':96.03,'33019':3.97}",Grafton|Sullivan,33009|33019,FALSE,FALSE,America/New_York
3750,43.7076,-72.20263,Etna,NH,New Hampshire,TRUE,,879,26.8,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3751,43.44896,-72.08876,Georges Mills,NH,New Hampshire,TRUE,,583,73.8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3752,43.28921,-72.11523,Goshen,NH,New Hampshire,TRUE,,772,13.9,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3753,43.51701,-72.14972,Grantham,NH,New Hampshire,TRUE,,2874,42.3,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3754,43.37746,-72.13839,Guild,NH,New Hampshire,TRUE,,267,864.8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3755,43.71777,-72.18929,Hanover,NH,New Hampshire,TRUE,,10885,112.7,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3765,44.0343,-72.05286,Haverhill,NH,New Hampshire,TRUE,,471,43.7,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3766,43.63467,-72.23724,Lebanon,NH,New Hampshire,TRUE,,9392,108.9,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3768,43.80527,-72.11572,Lyme,NH,New Hampshire,TRUE,,1682,12.3,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3770,43.53407,-72.26647,Meriden,NH,New Hampshire,TRUE,,513,40.9,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3771,44.28502,-72.00934,Monroe,NH,New Hampshire,TRUE,,927,13.2,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3773,43.38524,-72.19935,Newport,NH,New Hampshire,TRUE,,7658,32.8,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3774,44.08904,-71.99508,North Haverhill,NH,New Hampshire,TRUE,,2115,29.3,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3777,43.89512,-72.06962,Orford,NH,New Hampshire,TRUE,,1507,10.6,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3779,43.97237,-72.02873,Piermont,NH,New Hampshire,TRUE,,807,7.7,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3780,44.03228,-71.97743,Pike,NH,New Hampshire,TRUE,,536,9.7,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3781,43.55276,-72.28405,Plainfield,NH,New Hampshire,TRUE,,1902,15,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3782,43.39093,-72.09279,Sunapee,NH,New Hampshire,TRUE,,3006,54,33019,Sullivan,{'33019':100},Sullivan,33019,FALSE,FALSE,America/New_York
3784,43.6368,-72.30594,West Lebanon,NH,New Hampshire,TRUE,,4004,188.2,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3785,44.06384,-71.8941,Woodsville,NH,New Hampshire,TRUE,,2240,15.5,33009,Grafton,{'33009':100},Grafton,33009,FALSE,FALSE,America/New_York
3801,43.07292,-70.8052,Portsmouth,NH,New Hampshire,TRUE,,22576,349.7,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3809,43.45371,-71.21237,Alton,NH,New Hampshire,TRUE,,3660,35.2,33001,Belknap,{'33001':100},Belknap,33001,FALSE,FALSE,America/New_York
3810,43.52706,-71.28101,Alton Bay,NH,New Hampshire,TRUE,,1720,25.5,33001,Belknap,{'33001':100},Belknap,33001,FALSE,FALSE,America/New_York
3811,42.83695,-71.16037,Atkinson,NH,New Hampshire,TRUE,,6897,234.2,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3812,44.0806,-71.29205,Bartlett,NH,New Hampshire,TRUE,,577,5.3,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3813,44.09739,-71.04513,Center Conway,NH,New Hampshire,TRUE,,2702,13.1,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3814,43.76918,-71.18481,Center Ossipee,NH,New Hampshire,TRUE,,2353,28.5,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3816,43.68469,-71.25524,Center Tuftonboro,NH,New Hampshire,TRUE,,1536,18.4,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3817,43.88748,-71.23216,Chocorua,NH,New Hampshire,TRUE,,765,22.7,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3818,43.97358,-71.25004,Conway,NH,New Hampshire,TRUE,,3948,17.2,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3819,42.92844,-71.12119,Danville,NH,New Hampshire,TRUE,,4498,145.1,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3820,43.18879,-70.88678,Dover,NH,New Hampshire,TRUE,,31367,418,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3823,43.17288,-70.94094,Madbury,NH,New Hampshire,TRUE,,1816,62.7,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3824,43.11744,-70.91946,Durham,NH,New Hampshire,TRUE,,16440,252.2,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3825,43.21357,-71.04284,Barrington,NH,New Hampshire,TRUE,,9201,71.1,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3826,42.88621,-71.13378,East Hampstead,NH,New Hampshire,TRUE,,2309,344,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3827,42.90685,-70.98774,East Kingston,NH,New Hampshire,TRUE,,3171,68.2,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3830,43.63391,-71.00259,East Wakefield,NH,New Hampshire,TRUE,,2095,48.3,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3832,43.90307,-71.04786,Eaton Center,NH,New Hampshire,TRUE,,323,6.1,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3833,42.97478,-70.9892,Exeter,NH,New Hampshire,TRUE,,22096,166.3,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3835,43.36275,-71.07607,Farmington,NH,New Hampshire,TRUE,,6884,71.5,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3836,43.82621,-71.07147,Freedom,NH,New Hampshire,TRUE,,1353,16.4,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3837,43.42165,-71.32909,Gilmanton Iron Works,NH,New Hampshire,TRUE,,1305,29.2,33001,Belknap,{'33001':100},Belknap,33001,FALSE,FALSE,America/New_York
3838,44.11231,-71.24092,Glen,NH,New Hampshire,TRUE,,1184,17.3,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3839,43.26199,-70.98373,Rochester,NH,New Hampshire,TRUE,,3938,170.2,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3840,43.03849,-70.84806,Greenland,NH,New Hampshire,TRUE,,3941,131.2,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3841,42.88314,-71.1809,Hampstead,NH,New Hampshire,TRUE,,6437,223.1,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3842,42.93965,-70.83709,Hampton,NH,New Hampshire,TRUE,,15412,463.9,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3844,42.92706,-70.88587,Hampton Falls,NH,New Hampshire,TRUE,,2344,70.1,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3845,44.10676,-71.125,Intervale,NH,New Hampshire,TRUE,,1056,28.8,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3846,44.1853,-71.19065,Jackson,NH,New Hampshire,TRUE,,966,4.8,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3847,44.07005,-71.11317,Kearsarge,NH,New Hampshire,TRUE,,337,133.3,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3848,42.9156,-71.06651,Kingston,NH,New Hampshire,TRUE,,6190,117.5,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3849,43.90045,-71.13378,Madison,NH,New Hampshire,TRUE,,1462,24.5,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3850,43.69273,-71.302,Melvin Village,NH,New Hampshire,TRUE,,275,47.6,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3851,43.4361,-71.01649,Milton,NH,New Hampshire,TRUE,,4072,59.1,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3852,43.4982,-70.97547,Milton Mills,NH,New Hampshire,TRUE,,571,32,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3853,43.63952,-71.27902,Mirror Lake,NH,New Hampshire,TRUE,,538,29.3,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3854,43.06559,-70.72005,New Castle,NH,New Hampshire,TRUE,,780,462.2,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3855,43.46365,-71.14193,New Durham,NH,New Hampshire,TRUE,,2699,24.6,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3856,43.03921,-70.96627,Newfields,NH,New Hampshire,TRUE,,1670,91.5,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3857,43.06911,-70.95184,Newmarket,NH,New Hampshire,TRUE,,9064,275,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3858,42.8684,-71.04356,Newton,NH,New Hampshire,TRUE,,4886,180.9,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3860,44.04205,-71.11989,North Conway,NH,New Hampshire,TRUE,,4395,77.9,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3861,43.11969,-71.00682,Lee,NH,New Hampshire,TRUE,,4424,83.6,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3862,42.97904,-70.83024,North Hampton,NH,New Hampshire,TRUE,,4465,119.1,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3864,43.69143,-71.10883,Ossipee,NH,New Hampshire,TRUE,,1801,19.1,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3865,42.84029,-71.09606,Plaistow,NH,New Hampshire,TRUE,,7677,277.2,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3867,43.30327,-70.98691,Rochester,NH,New Hampshire,TRUE,,21519,270.9,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3868,43.32027,-70.94164,Rochester,NH,New Hampshire,TRUE,,5204,272.2,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3869,43.22066,-70.84199,Rollinsford,NH,New Hampshire,TRUE,,2479,134.7,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3870,43.0152,-70.76075,Rye,NH,New Hampshire,TRUE,,5319,163.1,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3871,42.98222,-70.77484,Rye Beach,NH,New Hampshire,TRUE,,115,125.7,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3872,43.56971,-71.04498,Sanbornville,NH,New Hampshire,TRUE,,3301,31,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3873,42.93399,-71.1821,Sandown,NH,New Hampshire,TRUE,,6194,165.6,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3874,42.88708,-70.86067,Seabrook,NH,New Hampshire,TRUE,,8868,376.1,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3875,43.89547,-71.18603,Silver Lake,NH,New Hampshire,TRUE,,1067,23.1,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3878,43.25288,-70.88522,Somersworth,NH,New Hampshire,TRUE,,11959,456.2,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3882,43.74565,-71.0422,Effingham,NH,New Hampshire,TRUE,,1537,14.6,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3883,43.80765,-71.30765,South Tamworth,NH,New Hampshire,TRUE,,117,5.4,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3884,43.2797,-71.14835,Strafford,NH,New Hampshire,TRUE,,3896,31.6,33017,Strafford,{'33017':100},Strafford,33017,FALSE,FALSE,America/New_York
3885,43.01571,-70.90061,Stratham,NH,New Hampshire,TRUE,,7387,185,33015,Rockingham,{'33015':100},Rockingham,33015,FALSE,FALSE,America/New_York
3886,43.86243,-71.28682,Tamworth,NH,New Hampshire,TRUE,,2070,21.4,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3887,43.48597,-71.06265,Union,NH,New Hampshire,TRUE,,2097,41.4,33017,Strafford,"{'33003':17.22,'33017':82.78}",Strafford|Carroll,33017|33003,FALSE,FALSE,America/New_York
3890,43.80809,-71.19664,West Ossipee,NH,New Hampshire,TRUE,,149,27.6,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3894,43.61216,-71.17165,Wolfeboro,NH,New Hampshire,TRUE,,6212,49.7,33003,Carroll,{'33003':100},Carroll,33003,FALSE,FALSE,America/New_York
3901,43.30056,-70.84329,Berwick,ME,Maine,TRUE,,7620,74.3,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
3902,43.22145,-70.63766,Cape Neddick,ME,Maine,TRUE,,2593,43.6,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
3903,43.14881,-70.78597,Eliot,ME,Maine,TRUE,,6484,121.2,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
3904,43.11055,-70.73108,Kittery,ME,Maine,TRUE,,7860,264.7,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
3905,43.08684,-70.68719,Kittery Point,ME,Maine,TRUE,,1866,104.7,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
3906,43.346,-70.77759,North Berwick,ME,Maine,TRUE,,4712,46.9,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
3907,43.25464,-70.61096,Ogunquit,ME,Maine,TRUE,,1163,84.3,23031,York,{'23031':100},York,23031,FALSE,FALSE,America/New_York
